x,y,z
334900.0,4270850.0,374.486968994
334950.0,4270850.0,402.506622314
335000.0,4270850.0,430.526275635
335050.0,4270850.0,458.545898438
335100.0,4270850.0,484.40133667
335150.0,4270850.0,509.770751953
335200.0,4270850.0,535.140197754
335250.0,4270850.0,559.97265625
335300.0,4270850.0,584.552490234
335350.0,4270850.0,609.132324219
335400.0,4270850.0,633.712158203
335450.0,4270850.0,658.291931152
335500.0,4270850.0,682.871765137
335550.0,4270850.0,707.451599121
335600.0,4270850.0,732.031433105
335650.0,4270850.0,756.61126709
335700.0,4270850.0,781.191101074
335750.0,4270850.0,805.770874023
335800.0,4270850.0,830.350708008
335850.0,4270850.0,854.930541992
335900.0,4270850.0,879.510375977
335950.0,4270850.0,904.090209961
336000.0,4270850.0,928.66998291
336050.0,4270850.0,951.164123535
336100.0,4270850.0,972.660949707
336150.0,4270850.0,994.157836914
336200.0,4270850.0,1015.65472412
336250.0,4270850.0,1037.15161133
336300.0,4270850.0,1058.6484375
336350.0,4270850.0,1080.14538574
336400.0,4270850.0,1101.64221191
336450.0,4270850.0,1123.13903809
336500.0,4270850.0,1144.63598633
336550.0,4270850.0,1166.1328125
336600.0,4270850.0,1187.62963867
336650.0,4270850.0,1209.12658691
336700.0,4270850.0,1230.62341309
336750.0,4270850.0,1252.12036133
336800.0,4270850.0,1273.6171875
336850.0,4270850.0,1293.28112793
336900.0,4270850.0,1312.05822754
336950.0,4270850.0,1330.83544922
337000.0,4270850.0,1349.61254883
337050.0,4270850.0,1368.38977051
337100.0,4270850.0,1386.13867188
337150.0,4270850.0,1403.2232666
337200.0,4270850.0,1420.3079834
337250.0,4270850.0,1436.27050781
337300.0,4270850.0,1451.70849609
337350.0,4270850.0,1467.1463623
337400.0,4270850.0,1482.58422852
337450.0,4270850.0,1498.0222168
337500.0,4270850.0,1513.46008301
337550.0,4270850.0,1528.89794922
337600.0,4270850.0,1544.3359375
337650.0,4270850.0,1558.41394043
337700.0,4270850.0,1571.8302002
337750.0,4270850.0,1585.24645996
337800.0,4270850.0,1598.66271973
337850.0,4270850.0,1611.13037109
337900.0,4270850.0,1623.1517334
337950.0,4270850.0,1634.66259766
338000.0,4270850.0,1645.8470459
338050.0,4270850.0,1656.23950195
338100.0,4270850.0,1666.24597168
338150.0,4270850.0,1675.5098877
338200.0,4270850.0,1683.28234863
338250.0,4270850.0,1688.15893555
338300.0,4270850.0,1693.31970215
338350.0,4270850.0,1699.39697266
338400.0,4270850.0,1705.68615723
338450.0,4270850.0,1713.15222168
338500.0,4270850.0,1720.82226562
338550.0,4270850.0,1730.62268066
338600.0,4270850.0,1740.63562012
338650.0,4270850.0,1750.23291016
338700.0,4270850.0,1760.3939209
338750.0,4270850.0,1768.38317871
338800.0,4270850.0,1777.18737793
338850.0,4270850.0,1784.56860352
338900.0,4270850.0,1790.98413086
338950.0,4270850.0,1794.98364258
339000.0,4270850.0,1802.51513672
339050.0,4270850.0,1815.90002441
339100.0,4270850.0,1832.38012695
339150.0,4270850.0,1846.84265137
339200.0,4270850.0,1860.44812012
339250.0,4270850.0,1878.26525879
339300.0,4270850.0,1904.88256836
339350.0,4270850.0,1919.71386719
339400.0,4270850.0,1903.21801758
339450.0,4270850.0,1895.06762695
339500.0,4270850.0,1898.6282959
339550.0,4270850.0,1889.62670898
339600.0,4270850.0,1879.55053711
339650.0,4270850.0,1884.06176758
339700.0,4270850.0,1895.04614258
339750.0,4270850.0,1920.11254883
339800.0,4270850.0,1905.50927734
339850.0,4270850.0,1901.85668945
339900.0,4270850.0,1908.97937012
339950.0,4270850.0,1916.07324219
340000.0,4270850.0,1925.69812012
